schoolid,schoolName,urban,charter,schPctnonw,schPctsped,schPctfree,year08,MathAvgScore
Dtype 1 Dnum 294 Snum 10,HOUSTON ELEMENTARY,0,0,0.064516129,0.129032258,0.35483871,2,666.1
Dtype 1 Dnum 294 Snum 12,MINNESOTA VIRTUAL ACADEMY,0,0,0.074074074,0.037037037,0.185185185,0,648.5
Dtype 1 Dnum 294 Snum 12,MINNESOTA VIRTUAL ACADEMY,0,0,0.074074074,0.037037037,0.185185185,1,646.9
Dtype 1 Dnum 294 Snum 12,MINNESOTA VIRTUAL ACADEMY,0,0,0.074074074,0.037037037,0.185185185,2,651
Dtype 1 Dnum 297 Snum 10,SPRING GROVE ELEMENTARY,0,0,0,0.0625,0.5625,0,653.9
Dtype 1 Dnum 297 Snum 10,SPRING GROVE ELEMENTARY,0,0,0,0.0625,0.5625,1,656
Dtype 1 Dnum 297 Snum 10,SPRING GROVE ELEMENTARY,0,0,0,0.0625,0.5625,2,656.5
Dtype 1 Dnum 299 Snum 20,CALEDONIA MIDDLE,1,0,0.025641026,0.128205128,0.384615385,0,653.5
Dtype 1 Dnum 299 Snum 20,CALEDONIA MIDDLE,1,0,0.025641026,0.128205128,0.384615385,1,651.5
Dtype 1 Dnum 299 Snum 20,CALEDONIA MIDDLE,1,0,0.025641026,0.128205128,0.384615385,2,649.2
Dtype 1 Dnum 300 Snum 50,LACRESCENT-HOKAH MIDDLE SCHOOL,0,0,0.034482759,0.137931034,0.206896552,0,650.5
Dtype 1 Dnum 300 Snum 50,LACRESCENT-HOKAH MIDDLE SCHOOL,0,0,0.034482759,0.137931034,0.206896552,1,653.4
Dtype 1 Dnum 300 Snum 50,LACRESCENT-HOKAH MIDDLE SCHOOL,0,0,0.034482759,0.137931034,0.206896552,2,650.1
Dtype 1 Dnum 306 Snum 10,LAPORTE ELEMENTARY,0,0,0.142857143,0.357142857,0.785714286,0,657.5
Dtype 1 Dnum 306 Snum 10,LAPORTE ELEMENTARY,0,0,0.142857143,0.357142857,0.785714286,1,661.1
Dtype 1 Dnum 306 Snum 10,LAPORTE ELEMENTARY,0,0,0.142857143,0.357142857,0.785714286,2,656.5
Dtype 1 Dnum 308 Snum 10,NEVIS ELEMENTARY,0,0,0.073170732,0,0.609756098,0,654.2
Dtype 1 Dnum 308 Snum 10,NEVIS ELEMENTARY,0,0,0.073170732,0,0.609756098,1,661
Dtype 1 Dnum 308 Snum 10,NEVIS ELEMENTARY,0,0,0.073170732,0,0.609756098,2,658.8
Dtype 1 Dnum 309 Snum 80,PARK RAPIDS AREA CENTURY MIDDLE,1,0,0.108910891,0.227722772,0.504950495,0,649.2
Dtype 1 Dnum 309 Snum 80,PARK RAPIDS AREA CENTURY MIDDLE,1,0,0.108910891,0.227722772,0.504950495,1,649.1
Dtype 1 Dnum 309 Snum 80,PARK RAPIDS AREA CENTURY MIDDLE,1,0,0.108910891,0.227722772,0.504950495,2,650.3
Dtype 1 Dnum 31 Snum 15,BEMIDJI MIDDLE,1,0,0.238227147,0.099722992,0.542936288,0,648.6
Dtype 1 Dnum 31 Snum 15,BEMIDJI MIDDLE,1,0,0.238227147,0.099722992,0.542936288,1,646.4
Dtype 1 Dnum 31 Snum 15,BEMIDJI MIDDLE,1,0,0.238227147,0.099722992,0.542936288,2,654
Dtype 1 Dnum 314 Snum 2,BRAHAM ELEMENTARY,0,0,0.023809524,0.095238095,0.476190476,0,652.9
Dtype 1 Dnum 314 Snum 2,BRAHAM ELEMENTARY,0,0,0.023809524,0.095238095,0.476190476,1,650.3
Dtype 1 Dnum 314 Snum 2,BRAHAM ELEMENTARY,0,0,0.023809524,0.095238095,0.476190476,2,654.5
Dtype 1 Dnum 316 Snum 210,CONNOR-JASPER MIDDLE,0,0,0.094594595,0.054054054,0.486486486,0,649.2
Dtype 1 Dnum 316 Snum 210,CONNOR-JASPER MIDDLE,0,0,0.094594595,0.054054054,0.486486486,1,656.3
Dtype 1 Dnum 316 Snum 210,CONNOR-JASPER MIDDLE,0,0,0.094594595,0.054054054,0.486486486,2,656.7
Dtype 1 Dnum 317 Snum 4,KING ELEMENTARY,0,0,0.403508772,0.192982456,0.596491228,0,653.7
Dtype 1 Dnum 317 Snum 4,KING ELEMENTARY,0,0,0.403508772,0.192982456,0.596491228,1,658.8
Dtype 1 Dnum 317 Snum 4,KING ELEMENTARY,0,0,0.403508772,0.192982456,0.596491228,2,655.8
Dtype 1 Dnum 318 Snum 115,BIGFORK ELEMENTARY,1,0,0.2,0.133333333,0.333333333,0,652.6
Dtype 1 Dnum 318 Snum 115,BIGFORK ELEMENTARY,1,0,0.2,0.133333333,0.333333333,1,651.4
Dtype 1 Dnum 318 Snum 115,BIGFORK ELEMENTARY,1,0,0.2,0.133333333,0.333333333,2,654.3
Dtype 1 Dnum 318 Snum 370,ROBERT J. ELKINGTON MIDDLE SCHOOL,1,0,0.077490775,0.11070110700000001,0.391143911,0,650.2
Dtype 1 Dnum 318 Snum 370,ROBERT J. ELKINGTON MIDDLE SCHOOL,1,0,0.077490775,0.11070110700000001,0.391143911,1,652.5
Dtype 1 Dnum 318 Snum 370,ROBERT J. ELKINGTON MIDDLE SCHOOL,1,0,0.077490775,0.11070110700000001,0.391143911,2,653.1
Dtype 1 Dnum 319 Snum 20,KEEWATIN ELEMENTARY,0,0,0.02,0.08,0.58,0,649.9
Dtype 1 Dnum 319 Snum 20,KEEWATIN ELEMENTARY,0,0,0.02,0.08,0.58,1,651.8
Dtype 1 Dnum 319 Snum 20,KEEWATIN ELEMENTARY,0,0,0.02,0.08,0.58,2,645.3
Dtype 1 Dnum 32 Snum 10,BLACKDUCK ELEMENTARY,0,0,0.130434783,0.173913043,0.52173913,0,650.7
Dtype 1 Dnum 32 Snum 10,BLACKDUCK ELEMENTARY,0,0,0.130434783,0.173913043,0.52173913,1,658.7
Dtype 1 Dnum 32 Snum 10,BLACKDUCK ELEMENTARY,0,0,0.130434783,0.173913043,0.52173913,2,658.1
Dtype 1 Dnum 330 Snum 10,HERON LAKE-OKABENA ELEMENTARY,0,0,0.222222222,0.333333333,0.388888889,0,651
Dtype 1 Dnum 330 Snum 10,HERON LAKE-OKABENA ELEMENTARY,0,0,0.222222222,0.333333333,0.388888889,1,655.9
Dtype 1 Dnum 330 Snum 10,HERON LAKE-OKABENA ELEMENTARY,0,0,0.222222222,0.333333333,0.388888889,2,646.2
Dtype 1 Dnum 332 Snum 30,TRAILVIEW ELEMENTARY,1,0,0.067226891,0.134453782,0.462184874,0,655.6
Dtype 1 Dnum 332 Snum 30,TRAILVIEW ELEMENTARY,1,0,0.067226891,0.134453782,0.462184874,1,649.1
Dtype 1 Dnum 332 Snum 30,TRAILVIEW ELEMENTARY,1,0,0.067226891,0.134453782,0.462184874,2,653.8
Dtype 1 Dnum 333 Snum 10,OGILVIE ELEMENTARY,0,0,0,0.181818182,0.568181818,0,642.4
Dtype 1 Dnum 333 Snum 10,OGILVIE ELEMENTARY,0,0,0,0.181818182,0.568181818,1,646.1
Dtype 1 Dnum 333 Snum 10,OGILVIE ELEMENTARY,0,0,0,0.181818182,0.568181818,2,657.3
Dtype 1 Dnum 345 Snum 20,NEW LONDON-SPICER MIDDLE,0,0,0.087912088,0.10989011,0.274725275,0,653.3
Dtype 1 Dnum 345 Snum 20,NEW LONDON-SPICER MIDDLE,0,0,0.087912088,0.10989011,0.274725275,1,652.8
Dtype 1 Dnum 345 Snum 20,NEW LONDON-SPICER MIDDLE,0,0,0.087912088,0.10989011,0.274725275,2,655.9
Dtype 1 Dnum 347 Snum 301,WILLMAR MIDDLE SCHOOL,0,0,0.342205323,0.102661597,0.490494297,0,NA
Dtype 1 Dnum 347 Snum 301,WILLMAR MIDDLE SCHOOL,0,0,0.342205323,0.102661597,0.490494297,1,NA
Dtype 1 Dnum 347 Snum 301,WILLMAR MIDDLE SCHOOL,0,0,0.342205323,0.102661597,0.490494297,2,650.9
Dtype 1 Dnum 356 Snum 10,LANCASTER ELEMENTARY,0,0,0.05,0.15,0.55,0,658.8
Dtype 1 Dnum 356 Snum 10,LANCASTER ELEMENTARY,0,0,0.05,0.15,0.55,1,661.9
Dtype 1 Dnum 356 Snum 10,LANCASTER ELEMENTARY,0,0,0.05,0.15,0.55,2,659.9
Dtype 1 Dnum 36 Snum 10,KELLIHER ELEMENTARY,0,0,0.277777778,0.111111111,0.777777778,0,NA
Dtype 1 Dnum 36 Snum 10,KELLIHER ELEMENTARY,0,0,0.277777778,0.111111111,0.777777778,1,NA
Dtype 1 Dnum 36 Snum 10,KELLIHER ELEMENTARY,0,0,0.277777778,0.111111111,0.777777778,2,655.2
Dtype 1 Dnum 361 Snum 7,FALLS ELEMENTARY,1,0,0.112359551,0.101123596,0.370786517,0,649.5
Dtype 1 Dnum 361 Snum 7,FALLS ELEMENTARY,1,0,0.112359551,0.101123596,0.370786517,1,649.2
Dtype 1 Dnum 361 Snum 7,FALLS ELEMENTARY,1,0,0.112359551,0.101123596,0.370786517,2,654.7
Dtype 1 Dnum 362 Snum 20,LITTLEFORK-BIG FALLS ELEMENTARY,0,0,0.083333333,0.25,0.458333333,0,666.6
Dtype 1 Dnum 362 Snum 20,LITTLEFORK-BIG FALLS ELEMENTARY,0,0,0.083333333,0.25,0.458333333,1,661.7
Dtype 1 Dnum 362 Snum 20,LITTLEFORK-BIG FALLS ELEMENTARY,0,0,0.083333333,0.25,0.458333333,2,660.8
Dtype 1 Dnum 363 Snum 80,NORTHOME ELEMENTARY,0,0,0.071428571,0.142857143,0.428571429,0,652
Dtype 1 Dnum 363 Snum 80,NORTHOME ELEMENTARY,0,0,0.071428571,0.142857143,0.428571429,1,657.5
Dtype 1 Dnum 363 Snum 80,NORTHOME ELEMENTARY,0,0,0.071428571,0.142857143,0.428571429,2,655.1
Dtype 1 Dnum 363 Snum 90,INDUS ELEMENTARY,0,0,0.083333333,0.333333333,0.583333333,0,NA
Dtype 1 Dnum 363 Snum 90,INDUS ELEMENTARY,0,0,0.083333333,0.333333333,0.583333333,1,649.6
Dtype 1 Dnum 363 Snum 90,INDUS ELEMENTARY,0,0,0.083333333,0.333333333,0.583333333,2,651.3
Dtype 1 Dnum 378 Snum 10,STEVENS ELEMENTARY,0,0,0.060606061,0.212121212,0.515151515,0,653.1
Dtype 1 Dnum 378 Snum 10,STEVENS ELEMENTARY,0,0,0.060606061,0.212121212,0.515151515,1,655.7
Dtype 1 Dnum 378 Snum 10,STEVENS ELEMENTARY,0,0,0.060606061,0.212121212,0.515151515,2,652.6
Dtype 1 Dnum 38 Snum 20,PONEMAH ELEMENTARY,0,0,0,0.125,0.9375,0,633.8
Dtype 1 Dnum 38 Snum 20,PONEMAH ELEMENTARY,0,0,0,0.125,0.9375,1,639.4
Dtype 1 Dnum 38 Snum 20,PONEMAH ELEMENTARY,0,0,0,0.125,0.9375,2,640.8
Dtype 1 Dnum 38 Snum 40,RED LAKE MIDDLE,0,0,0,0.119402985,0.910447761,0,636.2
Dtype 1 Dnum 38 Snum 40,RED LAKE MIDDLE,0,0,0,0.119402985,0.910447761,1,636.4
Dtype 1 Dnum 38 Snum 40,RED LAKE MIDDLE,0,0,0,0.119402985,0.910447761,2,635.7
Dtype 1 Dnum 381 Snum 200,TWO HARBORS SECONDARY,1,0,0.036363636,0.072727273,0.236363636,0,650.3
Dtype 1 Dnum 381 Snum 200,TWO HARBORS SECONDARY,1,0,0.036363636,0.072727273,0.236363636,1,650.2
Dtype 1 Dnum 381 Snum 200,TWO HARBORS SECONDARY,1,0,0.036363636,0.072727273,0.236363636,2,658
Dtype 1 Dnum 381 Snum 30,WILLIAM KELLEY ELEMENTARY,1,0,0.090909091,0.181818182,0.515151515,0,648.6
Dtype 1 Dnum 381 Snum 30,WILLIAM KELLEY ELEMENTARY,1,0,0.090909091,0.181818182,0.515151515,1,653.7
Dtype 1 Dnum 381 Snum 30,WILLIAM KELLEY ELEMENTARY,1,0,0.090909091,0.181818182,0.515151515,2,654.7
Dtype 1 Dnum 390 Snum 224,LAKE OF THE WOODS ELEMENTARY,0,0,0.115384615,0.076923077,0.576923077,0,655.7
Dtype 1 Dnum 390 Snum 224,LAKE OF THE WOODS ELEMENTARY,0,0,0.115384615,0.076923077,0.576923077,1,659.3
Dtype 1 Dnum 390 Snum 224,LAKE OF THE WOODS ELEMENTARY,0,0,0.115384615,0.076923077,0.576923077,2,656.9
Dtype 1 Dnum 391 Snum 10,CLEVELAND ELEMENTARY,0,0,0.035714286,0.107142857,0.357142857,0,652.3
Dtype 1 Dnum 391 Snum 10,CLEVELAND ELEMENTARY,0,0,0.035714286,0.107142857,0.357142857,1,650.7
Dtype 1 Dnum 391 Snum 10,CLEVELAND ELEMENTARY,0,0,0.035714286,0.107142857,0.357142857,2,657.4
Dtype 1 Dnum 392 Snum 10,LECENTER ELEMENTARY,0,0,0.24,0.04,0.26,0,653.2
Dtype 1 Dnum 392 Snum 10,LECENTER ELEMENTARY,0,0,0.24,0.04,0.26,1,651.8
Dtype 1 Dnum 392 Snum 10,LECENTER ELEMENTARY,0,0,0.24,0.04,0.26,2,656
Dtype 1 Dnum 394 Snum 10,MONTGOMERY-LONSDALE INT. ELEMENTARY,1,0,0.086419753,0.111111111,0.283950617,0,651.8
Dtype 1 Dnum 394 Snum 10,MONTGOMERY-LONSDALE INT. ELEMENTARY,1,0,0.086419753,0.111111111,0.283950617,1,656.5
Dtype 1 Dnum 394 Snum 10,MONTGOMERY-LONSDALE INT. ELEMENTARY,1,0,0.086419753,0.111111111,0.283950617,2,658.3
Dtype 1 Dnum 4 Snum 10,MCGREGOR ELEMENTARY,0,0,0.142857143,0.19047619,0.952380952,0,657.4
Dtype 1 Dnum 4 Snum 10,MCGREGOR ELEMENTARY,0,0,0.142857143,0.19047619,0.952380952,1,655.1
Dtype 1 Dnum 4 Snum 10,MCGREGOR ELEMENTARY,0,0,0.142857143,0.19047619,0.952380952,2,649.3
Dtype 1 Dnum 402 Snum 10,LINCOLN ELEMENTARY,0,0,0,0.25,0.625,0,648.4
Dtype 1 Dnum 402 Snum 10,LINCOLN ELEMENTARY,0,0,0,0.25,0.625,1,661.8
Dtype 1 Dnum 402 Snum 10,LINCOLN ELEMENTARY,0,0,0,0.25,0.625,2,666.2
Dtype 1 Dnum 404 Snum 10,LAKE BENTON ELEMENTARY,0,0,0,0.166666667,0.666666667,0,656.8
Dtype 1 Dnum 404 Snum 10,LAKE BENTON ELEMENTARY,0,0,0,0.166666667,0.666666667,1,650.8
Dtype 1 Dnum 404 Snum 10,LAKE BENTON ELEMENTARY,0,0,0,0.166666667,0.666666667,2,NA
Dtype 1 Dnum 413 Snum 6,MARSHALL MIDDLE SCHOOL,1,0,0.125925926,0.096296296,0.266666667,0,654.1
Dtype 1 Dnum 413 Snum 6,MARSHALL MIDDLE SCHOOL,1,0,0.125925926,0.096296296,0.266666667,1,659.8
Dtype 1 Dnum 413 Snum 6,MARSHALL MIDDLE SCHOOL,1,0,0.125925926,0.096296296,0.266666667,2,655.9
Dtype 1 Dnum 414 Snum 1,MINNEOTA ELEMENTARY,0,0,0.083333333,0.208333333,0.458333333,0,639.1
Dtype 1 Dnum 414 Snum 1,MINNEOTA ELEMENTARY,0,0,0.083333333,0.208333333,0.458333333,1,648.1
Dtype 1 Dnum 414 Snum 1,MINNEOTA ELEMENTARY,0,0,0.083333333,0.208333333,0.458333333,2,651.5
Dtype 1 Dnum 415 Snum 10,LYND ELEMENTARY,0,0,0.4,0.2,0.6,0,NA
Dtype 1 Dnum 415 Snum 10,LYND ELEMENTARY,0,0,0.4,0.2,0.6,1,NA
Dtype 1 Dnum 415 Snum 10,LYND ELEMENTARY,0,0,0.4,0.2,0.6,2,638.7
Dtype 1 Dnum 423 Snum 20,HUTCHINSON MIDDLE,1,0,0.051813472,0.088082902,0.300518135,0,652.9
Dtype 1 Dnum 423 Snum 20,HUTCHINSON MIDDLE,1,0,0.051813472,0.088082902,0.300518135,1,657.8
Dtype 1 Dnum 423 Snum 20,HUTCHINSON MIDDLE,1,0,0.051813472,0.088082902,0.300518135,2,660.6
Dtype 1 Dnum 424 Snum 10,LESTER PRAIRIE ELEMENTARY,0,0,0.1,0.2,0.433333333,0,651.8
Dtype 1 Dnum 424 Snum 10,LESTER PRAIRIE ELEMENTARY,0,0,0.1,0.2,0.433333333,1,653.4
Dtype 1 Dnum 424 Snum 10,LESTER PRAIRIE ELEMENTARY,0,0,0.1,0.2,0.433333333,2,658.5
Dtype 1 Dnum 432 Snum 10,MAHNOMEN ELEMENTARY,0,0,0.578947368,0.131578947,0.605263158,0,649.3
Dtype 1 Dnum 432 Snum 10,MAHNOMEN ELEMENTARY,0,0,0.578947368,0.131578947,0.605263158,1,647.8
Dtype 1 Dnum 432 Snum 10,MAHNOMEN ELEMENTARY,0,0,0.578947368,0.131578947,0.605263158,2,649.7
Dtype 1 Dnum 435 Snum 10,WAUBUN ELEMENTARY,0,0,0.789473684,0.140350877,0.561403509,0,645.4
Dtype 1 Dnum 435 Snum 10,WAUBUN ELEMENTARY,0,0,0.789473684,0.140350877,0.561403509,1,641.5
Dtype 1 Dnum 435 Snum 10,WAUBUN ELEMENTARY,0,0,0.789473684,0.140350877,0.561403509,2,646.4
Dtype 1 Dnum 441 Snum 10,NEWFOLDEN ELEMENTARY,0,0,0,0.125,0.34375,0,648.3
Dtype 1 Dnum 441 Snum 10,NEWFOLDEN ELEMENTARY,0,0,0,0.125,0.34375,1,651.4
Dtype 1 Dnum 441 Snum 10,NEWFOLDEN ELEMENTARY,0,0,0,0.125,0.34375,2,656.4
Dtype 1 Dnum 447 Snum 1,GRYGLA ELEMENTARY,0,0,0.066666667,0.066666667,0.533333333,0,645.2
Dtype 1 Dnum 447 Snum 1,GRYGLA ELEMENTARY,0,0,0.066666667,0.066666667,0.533333333,1,653.8
Dtype 1 Dnum 447 Snum 1,GRYGLA ELEMENTARY,0,0,0.066666667,0.066666667,0.533333333,2,657.1
Dtype 1 Dnum 458 Snum 10,TRUMAN ELEMENTARY,0,0,0.041666667,0.083333333,0.5,0,647.9
Dtype 1 Dnum 458 Snum 10,TRUMAN ELEMENTARY,0,0,0.041666667,0.083333333,0.5,1,647.4
Dtype 1 Dnum 458 Snum 10,TRUMAN ELEMENTARY,0,0,0.041666667,0.083333333,0.5,2,660.9
Dtype 1 Dnum 463 Snum 10,EDEN VALLEY ELEMENTARY,0,0,0.036363636,0.090909091,0.454545455,0,654.6
Dtype 1 Dnum 463 Snum 10,EDEN VALLEY ELEMENTARY,0,0,0.036363636,0.090909091,0.454545455,1,657.8
Dtype 1 Dnum 463 Snum 10,EDEN VALLEY ELEMENTARY,0,0,0.036363636,0.090909091,0.454545455,2,657.8
Dtype 1 Dnum 465 Snum 30,LITCHFIELD MIDDLE,0,0,0.121428571,0.1,0.442857143,0,654.4
Dtype 1 Dnum 465 Snum 30,LITCHFIELD MIDDLE,0,0,0.121428571,0.1,0.442857143,1,656.1
Dtype 1 Dnum 465 Snum 30,LITCHFIELD MIDDLE,0,0,0.121428571,0.1,0.442857143,2,658.9
Dtype 1 Dnum 466 Snum 4,DASSEL-COKATO MIDDLE,0,0,0.01183432,0.065088757,0.355029586,0,655.9
Dtype 1 Dnum 466 Snum 4,DASSEL-COKATO MIDDLE,0,0,0.01183432,0.065088757,0.355029586,1,658.2
Dtype 1 Dnum 466 Snum 4,DASSEL-COKATO MIDDLE,0,0,0.01183432,0.065088757,0.355029586,2,656.5
Dtype 1 Dnum 47 Snum 9,SAUK RAPIDS-RICE MIDDLE SCHOOL,1,0,0.082142857,0.164285714,0.389285714,0,649.8
Dtype 1 Dnum 47 Snum 9,SAUK RAPIDS-RICE MIDDLE SCHOOL,1,0,0.082142857,0.164285714,0.389285714,1,651
Dtype 1 Dnum 47 Snum 9,SAUK RAPIDS-RICE MIDDLE SCHOOL,1,0,0.082142857,0.164285714,0.389285714,2,654
Dtype 1 Dnum 473 Snum 10,ISLE ELEMENTARY,0,0,0.06122449,0.102040816,0.632653061,0,653.7
Dtype 1 Dnum 473 Snum 10,ISLE ELEMENTARY,0,0,0.06122449,0.102040816,0.632653061,1,656.9
Dtype 1 Dnum 473 Snum 10,ISLE ELEMENTARY,0,0,0.06122449,0.102040816,0.632653061,2,653.4
Dtype 1 Dnum 477 Snum 20,PRINCETON MIDDLE,1,0,0.025641026,0.131868132,0.293040293,0,649.7
Dtype 1 Dnum 477 Snum 20,PRINCETON MIDDLE,1,0,0.025641026,0.131868132,0.293040293,1,648.3
Dtype 1 Dnum 477 Snum 20,PRINCETON MIDDLE,1,0,0.025641026,0.131868132,0.293040293,2,652.5
Dtype 1 Dnum 480 Snum 10,ONAMIA ELEMENTARY,0,0,0.340425532,0.14893617,0.70212766,0,644.5
Dtype 1 Dnum 480 Snum 10,ONAMIA ELEMENTARY,0,0,0.340425532,0.14893617,0.70212766,1,646.2
Dtype 1 Dnum 480 Snum 10,ONAMIA ELEMENTARY,0,0,0.340425532,0.14893617,0.70212766,2,649.6
Dtype 1 Dnum 482 Snum 200,COMMUNITY MIDDLE,1,0,0.035502959,0.100591716,0.449704142,0,647.6
Dtype 1 Dnum 482 Snum 200,COMMUNITY MIDDLE,1,0,0.035502959,0.100591716,0.449704142,1,646.1
Dtype 1 Dnum 482 Snum 200,COMMUNITY MIDDLE,1,0,0.035502959,0.100591716,0.449704142,2,650.1
Dtype 1 Dnum 484 Snum 20,PIONEER ELEMENTARY,0,0,0.015151515,0.121212121,0.53030303,0,653.6
Dtype 1 Dnum 484 Snum 20,PIONEER ELEMENTARY,0,0,0.015151515,0.121212121,0.53030303,1,655.2
Dtype 1 Dnum 484 Snum 20,PIONEER ELEMENTARY,0,0,0.015151515,0.121212121,0.53030303,2,656.9
Dtype 1 Dnum 485 Snum 10,ROYALTON ELEMENTARY,0,0,0,0.102941176,0.426470588,0,667.6
Dtype 1 Dnum 485 Snum 10,ROYALTON ELEMENTARY,0,0,0,0.102941176,0.426470588,1,662.4
Dtype 1 Dnum 485 Snum 10,ROYALTON ELEMENTARY,0,0,0,0.102941176,0.426470588,2,659.1
Dtype 1 Dnum 486 Snum 10,SWANVILLE ELEMENTARY,0,0,0,0.148148148,0.703703704,0,649.7
Dtype 1 Dnum 486 Snum 10,SWANVILLE ELEMENTARY,0,0,0,0.148148148,0.703703704,1,648.5
Dtype 1 Dnum 486 Snum 10,SWANVILLE ELEMENTARY,0,0,0,0.148148148,0.703703704,2,650.3
Dtype 1 Dnum 487 Snum 10,UPSALA ELEMENTARY,0,0,0,0.038461538,0.346153846,0,653.3
Dtype 1 Dnum 487 Snum 10,UPSALA ELEMENTARY,0,0,0,0.038461538,0.346153846,1,661
Dtype 1 Dnum 487 Snum 10,UPSALA ELEMENTARY,0,0,0,0.038461538,0.346153846,2,664
Dtype 1 Dnum 492 Snum 150,AUSTIN AREA LEARNING CENTER,1,0,0.117647059,0,0.764705882,0,635.1
Dtype 1 Dnum 492 Snum 150,AUSTIN AREA LEARNING CENTER,1,0,0.117647059,0,0.764705882,1,638.8
Dtype 1 Dnum 492 Snum 150,AUSTIN AREA LEARNING CENTER,1,0,0.117647059,0,0.764705882,2,641.1
Dtype 1 Dnum 492 Snum 300,ELLIS MIDDLE,1,0,0.241635688,0.085501859,0.449814126,0,652.2
Dtype 1 Dnum 492 Snum 300,ELLIS MIDDLE,1,0,0.241635688,0.085501859,0.449814126,1,651.4
Dtype 1 Dnum 492 Snum 300,ELLIS MIDDLE,1,0,0.241635688,0.085501859,0.449814126,2,655
Dtype 1 Dnum 495 Snum 20,GRAND MEADOW MIDDLE,0,0,0.04,0.08,0.24,0,652.4
Dtype 1 Dnum 495 Snum 20,GRAND MEADOW MIDDLE,0,0,0.04,0.08,0.24,1,650.9
Dtype 1 Dnum 495 Snum 20,GRAND MEADOW MIDDLE,0,0,0.04,0.08,0.24,2,652.9
Dtype 1 Dnum 497 Snum 20,LYLE SECONDARY,0,0,0.066666667,0.2,0.666666667,0,657
Dtype 1 Dnum 497 Snum 20,LYLE SECONDARY,0,0,0.066666667,0.2,0.666666667,1,651.8
Dtype 1 Dnum 497 Snum 20,LYLE SECONDARY,0,0,0.066666667,0.2,0.666666667,2,664.7
Dtype 1 Dnum 499 Snum 15,LEROY ELEMENTARY,0,0,0,0.2,0.6,0,649.2
Dtype 1 Dnum 499 Snum 15,LEROY ELEMENTARY,0,0,0,0.2,0.6,1,NA
Dtype 1 Dnum 499 Snum 15,LEROY ELEMENTARY,0,0,0,0.2,0.6,2,652.1
Dtype 1 Dnum 500 Snum 50,SOUTHLAND MIDDLE,0,0,0,0.135135135,0.297297297,0,654.9
Dtype 1 Dnum 500 Snum 50,SOUTHLAND MIDDLE,0,0,0,0.135135135,0.297297297,1,655.7
Dtype 1 Dnum 500 Snum 50,SOUTHLAND MIDDLE,0,0,0,0.135135135,0.297297297,2,656.9
Dtype 1 Dnum 505 Snum 10,FULDA ELEMENTARY,0,0,0.052631579,0.157894737,0.684210526,0,647.3
Dtype 1 Dnum 505 Snum 10,FULDA ELEMENTARY,0,0,0.052631579,0.157894737,0.684210526,1,654
Dtype 1 Dnum 505 Snum 10,FULDA ELEMENTARY,0,0,0.052631579,0.157894737,0.684210526,2,651.3
Dtype 1 Dnum 507 Snum 10,NICOLLET ELEMENTARY,0,0,0,0.19047619,0.285714286,0,651.9
Dtype 1 Dnum 507 Snum 10,NICOLLET ELEMENTARY,0,0,0,0.19047619,0.285714286,1,661.1
Dtype 1 Dnum 507 Snum 10,NICOLLET ELEMENTARY,0,0,0,0.19047619,0.285714286,2,661.5
Dtype 1 Dnum 508 Snum 30,NORTH INTERMEDIATE ELEMENTARY,1,0,0.078947368,0.201754386,0.333333333,0,651.9
Dtype 1 Dnum 508 Snum 30,NORTH INTERMEDIATE ELEMENTARY,1,0,0.078947368,0.201754386,0.333333333,1,654.6
Dtype 1 Dnum 508 Snum 30,NORTH INTERMEDIATE ELEMENTARY,1,0,0.078947368,0.201754386,0.333333333,2,656.9
Dtype 1 Dnum 51 Snum 30,FOLEY INTERMEDIATE ELEMENTARY,0,0,0.027027027,0.144144144,0.387387387,0,650.9
Dtype 1 Dnum 51 Snum 30,FOLEY INTERMEDIATE ELEMENTARY,0,0,0.027027027,0.144144144,0.387387387,1,653.2
Dtype 1 Dnum 51 Snum 30,FOLEY INTERMEDIATE ELEMENTARY,0,0,0.027027027,0.144144144,0.387387387,2,654.1
Dtype 1 Dnum 511 Snum 15,ADRIAN MIDDLE,0,0,0.055555556,0.138888889,0.444444444,0,649.7
Dtype 1 Dnum 511 Snum 15,ADRIAN MIDDLE,0,0,0.055555556,0.138888889,0.444444444,1,651
Dtype 1 Dnum 511 Snum 15,ADRIAN MIDDLE,0,0,0.055555556,0.138888889,0.444444444,2,658.2
Dtype 1 Dnum 513 Snum 10,BREWSTER ELEMENTARY,0,0,0.076923077,0.230769231,0.576923077,0,643.2
Dtype 1 Dnum 513 Snum 10,BREWSTER ELEMENTARY,0,0,0.076923077,0.230769231,0.576923077,1,645.5
Dtype 1 Dnum 513 Snum 10,BREWSTER ELEMENTARY,0,0,0.076923077,0.230769231,0.576923077,2,650.6
Dtype 1 Dnum 514 Snum 10,ELLSWORTH ELEMENTARY,0,0,0.1,0.2,0.4,0,649.4
Dtype 1 Dnum 514 Snum 10,ELLSWORTH ELEMENTARY,0,0,0.1,0.2,0.4,1,NA
Dtype 1 Dnum 514 Snum 10,ELLSWORTH ELEMENTARY,0,0,0.1,0.2,0.4,2,660.9
Dtype 1 Dnum 518 Snum 4,WORTHINGTON MIDDLE,1,0,0.541353383,0.127819549,0.578947368,0,645.9
Dtype 1 Dnum 518 Snum 4,WORTHINGTON MIDDLE,1,0,0.541353383,0.127819549,0.578947368,1,646.4
